job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time,arrival_time,run_id
6,0,9,7,0,0.0,0,0.0,0.0,57.0,0.0,0.0,28,93,15
2,11,19,5,4,1.734375,1,1.0,1.3169567191065923,8.916666666666666,0.5,1.375,25,100,15
2,0,19,6,0,0.0,0,0.0,0.0,98.0,0.0,0.0,20,106,15
5,11,18,5,4,1.734375,1,1.0,1.3169567191065923,8.5,0.0,1.375,30,100,15
1,6,19,8,2,0.6875,1,1.0,0.82915619758885,13.571428571428571,0.5,0.75,0,130,15
5,0,17,7,0,0.0,0,0.0,0.0,97.0,0.0,0.0,29,99,15
1,4,17,6,2,0.75,1,1.0,0.8660254037844386,17.6,0.25,0.5,8,112,15
6,2,8,6,1,0.1875,0,0.33333327777778704,0.4330127018922193,18.0,0.0,0.25,30,90,15
3,0,14,7,0,0.0,0,0.0,0.0,86.0,0.0,0.0,28,97,15
8,0,8,9,0,0.0,0,0.0,0.0,52.0,0.0,0.0,60,74,15
7,0,11,7,0,0.0,0,0.0,0.0,67.0,0.0,0.0,41,94,15
1,1,21,9,1,0.109375,1,0.9999990000010001,0.33071891388307384,52.5,0.125,0.125,0,131,15
7,0,12,7,0,0.0,0,0.0,0.0,74.0,0.0,0.0,44,96,15
2,0,17,7,0,0.0,0,0.0,0.0,85.0,0.0,0.0,30,113,15
4,7,18,5,3,1.109375,1,1.0,1.0532687216470449,12.375,0.0,0.875,35,102,15
8,0,17,6,0,0.0,0,0.0,0.0,89.0,0.0,0.0,42,106,15
2,7,18,5,2,0.859375,1,1.0,0.9270248108869579,11.625,0.375,0.875,26,111,15
4,0,19,7,0,0.0,0,0.0,0.0,90.0,0.0,0.0,37,114,15
1,7,20,6,3,1.109375,1,1.0,1.0532687216470449,12.625,0.5,0.875,3,140,15
7,0,15,7,0,0.0,0,0.0,0.0,89.0,0.0,0.0,46,98,15
7,6,18,6,4,1.9375,0,0.857142734693895,1.3919410907075054,14.0,0.0,0.75,45,101,15
6,0,20,7,0,0.0,0,0.0,0.0,94.0,0.0,0.0,39,114,15
8,0,21,7,0,0.0,0,0.0,0.0,100.0,0.0,0.0,41,117,15
3,0,18,7,0,0.0,0,0.0,0.0,87.0,0.0,0.0,34,114,15
4,0,22,7,0,0.0,0,0.0,0.0,108.0,0.0,0.0,39,117,15
2,3,22,6,2,0.484375,1,1.0,0.6959705453537527,27.5,0.125,0.375,10,143,15
3,6,21,6,4,1.9375,1,1.0,1.3919410907075054,14.857142857142858,0.125,0.75,26,137,15
3,1,17,9,1,0.109375,0,0.33333322222225925,0.33071891388307384,44.5,0.0,0.125,34,129,15
5,6,20,8,2,0.6875,1,1.0,0.82915619758885,13.714285714285714,0.0,0.75,33,130,15
4,5,20,7,2,0.734375,1,1.0,0.8569568250501305,16.5,0.0,0.625,41,122,15
2,3,23,6,2,0.484375,1,1.0,0.6959705453537527,28.0,0.125,0.375,11,143,15
5,6,21,8,2,0.6875,1,1.0,0.82915619758885,14.428571428571429,0.0,0.75,36,130,15
3,1,16,9,1,0.109375,0,0.33333322222225925,0.33071891388307384,43.0,0.0,0.125,34,129,15
7,0,21,10,0,0.0,0,0.0,0.0,105.0,0.0,0.0,40,132,15
7,0,21,7,0,0.0,0,0.0,0.0,103.0,0.0,0.0,32,142,15
3,6,18,8,2,0.6875,1,1.0,0.82915619758885,13.142857142857142,0.0,0.75,33,130,15
7,1,20,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,48.5,0.0,0.125,37,136,15
5,1,20,9,1,0.109375,0,0.199999960000008,0.33071891388307384,50.0,0.0,0.125,39,131,15
5,8,22,7,3,1.5,1,1.0,1.224744871391589,12.333333333333334,0.0,1.0,36,144,15
8,7,21,6,3,1.109375,0,0.8749998906250137,1.0532687216470449,12.75,0.0,0.875,40,140,15
6,8,23,7,3,1.5,1,1.0,1.224744871391589,12.88888888888889,0.0,1.0,37,144,15
5,1,23,8,1,0.109375,0,0.199999960000008,0.33071891388307384,57.5,0.0,0.125,37,145,15
5,1,23,8,1,0.109375,0,0.199999960000008,0.33071891388307384,56.5,0.0,0.125,41,147,15
8,0,22,7,0,0.0,0,0.0,0.0,107.0,0.0,0.0,43,149,15
8,29,0,1,4,0.984375,1,1.0,0.9921567416492215,0.0,0.0,3.625,0,3,16
3,14,0,3,4,3.4375,1,1.0,1.8540496217739157,0.0,0.375,1.75,0,5,16
3,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,1,16
3,3,3,5,3,0.984375,1,0.9999996666667778,0.9921567416492215,4.0,0.125,0.375,0,9,16
4,3,2,5,3,0.984375,0,0.7499998125000469,0.9921567416492215,3.0,0.0,0.375,5,9,16
7,21,0,2,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,2.625,0,4,16
3,0,4,6,0,0.0,0,0.0,0.0,20.0,0.0,0.0,6,11,16
2,2,5,6,1,0.1875,1,0.99999950000025,0.4330127018922193,9.666666666666666,0.0,0.25,0,15,16
8,11,0,4,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,1.375,0,6,16
5,3,0,5,3,0.984375,0,0.599999880000024,0.9921567416492215,0.0,0.0,0.375,7,7,16
7,3,1,5,3,0.984375,0,0.4285713673469475,0.9921567416492215,1.25,0.0,0.375,14,8,16
4,0,3,6,0,0.0,0,0.0,0.0,16.0,0.0,0.0,12,11,16
8,0,5,6,0,0.0,0,0.0,0.0,23.0,0.0,0.0,14,12,16
6,0,6,7,0,0.0,0,0.0,0.0,41.0,0.0,0.0,3,20,16
8,2,6,6,1,0.1875,0,0.24999996875000394,0.4330127018922193,10.333333333333334,0.0,0.25,17,15,16
7,3,6,6,3,0.984375,0,0.4285713673469475,0.9921567416492215,9.25,0.0,0.375,10,17,16
2,12,7,3,4,2.25,1,1.0,1.5,3.6923076923076925,0.375,1.5,0,32,16
7,0,6,6,0,0.0,0,0.0,0.0,31.0,0.0,0.0,14,13,16
6,0,3,5,0,0.0,0,0.0,0.0,23.0,0.0,0.0,12,28,16
7,7,7,5,3,1.609375,1,0.9999998571428775,1.2686114456365274,5.875,0.0,0.875,14,22,16
8,2,5,5,1,0.1875,0,0.24999996875000394,0.4330127018922193,12.333333333333334,0.0,0.25,13,25,16
3,2,7,5,2,0.4375,0,0.6666664444445185,0.6614378277661477,15.333333333333334,0.0,0.25,8,33,16
1,1,13,5,1,0.109375,1,0.9999990000010001,0.33071891388307384,37.0,0.125,0.125,0,43,16
7,0,4,5,0,0.0,0,0.0,0.0,29.0,0.0,0.0,16,28,16
1,6,13,5,2,0.6875,1,1.0,0.82915619758885,9.857142857142858,0.5,0.75,0,48,16
7,4,5,4,3,1.0,0,0.57142848979593,1.0,7.2,0.0,0.5,21,30,16
7,8,9,4,4,2.0,1,1.0,1.4142135623730951,5.888888888888889,0.0,1.0,18,36,16
5,12,6,3,4,2.25,1,1.0,1.5,3.3076923076923075,0.0,1.5,16,32,16
4,8,8,4,4,2.0,1,1.0,1.4142135623730951,5.444444444444445,0.125,1.0,17,36,16
1,15,12,5,4,2.109375,1,1.0,1.4523687548277813,4.0,0.75,1.875,3,51,16
2,4,11,4,2,0.5,1,1.0,0.7071067811865476,12.0,0.125,0.5,10,41,16
6,1,10,5,1,0.109375,0,0.16666663888889352,0.33071891388307384,28.5,0.0,0.125,22,37,16
4,1,9,5,1,0.109375,0,0.24999993750001562,0.33071891388307384,26.5,0.0,0.125,19,37,16
2,0,12,8,0,0.0,0,0.0,0.0,66.0,0.0,0.0,7,52,16
6,12,8,3,4,2.25,1,1.0,1.5,3.8461538461538463,0.0,1.5,19,32,16
2,1,10,9,1,0.109375,0,0.499999750000125,0.33071891388307384,35.0,0.0,0.125,2,62,16
2,1,9,9,1,0.109375,0,0.499999750000125,0.33071891388307384,34.0,0.0,0.125,2,62,16
2,0,12,6,0,0.0,0,0.0,0.0,67.0,0.0,0.0,11,45,16
8,4,12,4,2,0.5,0,0.4999999375000079,0.7071067811865476,12.4,0.0,0.5,26,41,16
7,1,12,5,1,0.109375,0,0.1428571224489825,0.33071891388307384,33.5,0.0,0.125,27,42,16
1,1,9,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,29.5,0.125,0.125,0,73,16
4,1,11,5,1,0.109375,0,0.24999993750001562,0.33071891388307384,31.5,0.0,0.125,24,37,16
7,1,11,5,1,0.109375,0,0.1428571224489825,0.33071891388307384,29.5,0.0,0.125,27,39,16
1,0,8,7,0,0.0,0,0.0,0.0,54.0,0.0,0.0,1,71,16
1,17,13,5,4,1.359375,1,1.0,1.165922381636102,4.111111111111111,0.875,2.125,2,77,16
8,15,13,5,4,2.109375,1,1.0,1.4523687548277813,4.0625,0.0,1.875,26,51,16
4,5,11,8,3,0.984375,1,1.0,0.9921567416492215,12.0,0.0,0.625,16,64,16
1,17,12,5,4,1.359375,1,1.0,1.165922381636102,4.055555555555555,0.875,2.125,0,77,16
2,2,9,7,1,0.1875,1,0.99999950000025,0.4330127018922193,19.666666666666668,0.0,0.25,0,74,16
8,0,11,8,0,0.0,0,0.0,0.0,58.0,0.0,0.0,25,52,16
4,1,8,7,1,0.109375,0,0.24999993750001562,0.33071891388307384,28.5,0.0,0.125,18,68,16
8,0,13,8,0,0.0,0,0.0,0.0,68.0,0.0,0.0,28,52,16
7,0,11,7,0,0.0,0,0.0,0.0,64.0,0.0,0.0,31,55,16
8,1,10,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,32.5,0.0,0.125,30,58,16
1,0,13,7,0,0.0,0,0.0,0.0,67.0,0.0,0.0,3,83,16
1,1,13,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,36.5,0.125,0.125,6,79,16
2,1,15,6,1,0.109375,0,0.499999750000125,0.33071891388307384,37.0,0.0,0.125,9,85,16
7,0,9,9,0,0.0,0,0.0,0.0,65.0,0.0,0.0,34,60,16
5,0,9,8,0,0.0,0,0.0,0.0,59.0,0.0,0.0,20,75,16
2,1,12,7,1,0.109375,0,0.499999750000125,0.33071891388307384,31.5,0.0,0.125,8,87,16
3,0,10,8,0,0.0,0,0.0,0.0,64.0,0.0,0.0,13,75,16
3,0,11,7,0,0.0,0,0.0,0.0,61.0,0.0,0.0,10,81,16
1,1,16,9,1,0.109375,1,0.9999990000010001,0.33071891388307384,47.0,0.125,0.125,0,98,16
2,11,14,5,3,1.484375,1,1.0,1.2183492931011204,6.0,0.5,1.375,13,88,16
3,0,12,7,0,0.0,0,0.0,0.0,64.0,0.0,0.0,13,82,16
5,1,8,7,1,0.109375,0,0.199999960000008,0.33071891388307384,27.0,0.0,0.125,22,73,16
4,0,14,7,0,0.0,0,0.0,0.0,65.0,0.0,0.0,16,89,16
3,1,15,9,1,0.109375,0,0.33333322222225925,0.33071891388307384,45.5,0.0,0.125,10,96,16
2,11,15,5,3,1.484375,1,1.0,1.2183492931011204,6.166666666666667,0.5,1.375,16,88,16
5,3,13,9,2,0.484375,0,0.599999880000024,0.6959705453537527,23.0,0.0,0.375,4,107,16
8,0,11,8,0,0.0,0,0.0,0.0,58.0,0.0,0.0,36,78,16
6,2,11,7,2,0.4375,0,0.33333327777778704,0.6614378277661477,22.333333333333332,0.0,0.25,28,76,16
7,1,12,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,33.0,0.0,0.125,29,79,16
1,0,13,7,0,0.0,0,0.0,0.0,91.0,0.0,0.0,1,113,16
6,0,14,7,0,0.0,0,0.0,0.0,68.0,0.0,0.0,35,84,16
7,0,15,7,0,0.0,0,0.0,0.0,69.0,0.0,0.0,34,89,16
4,12,14,4,3,1.25,1,1.0,1.118033988749895,7.076923076923077,0.0,1.5,1,114,16
6,1,17,7,1,0.109375,0,0.16666663888889352,0.33071891388307384,44.0,0.0,0.125,33,92,16
7,1,13,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,32.5,0.0,0.125,33,87,16
7,1,15,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,36.5,0.0,0.125,32,92,16
8,1,16,7,1,0.109375,0,0.12499998437500197,0.33071891388307384,40.0,0.0,0.125,37,92,16
2,1,15,6,1,0.109375,0,0.499999750000125,0.33071891388307384,49.5,0.0,0.125,16,118,16
6,1,18,7,1,0.109375,0,0.16666663888889352,0.33071891388307384,47.0,0.0,0.125,42,93,16
7,15,17,6,3,1.609375,1,1.0,1.2686114456365274,5.6875,0.0,1.875,44,95,16
7,3,17,8,1,0.234375,0,0.4285713673469475,0.4841229182759271,25.5,0.0,0.375,39,101,16
8,0,16,10,0,0.0,0,0.0,0.0,94.0,0.0,0.0,44,100,16
8,15,18,6,3,1.609375,1,1.0,1.2686114456365274,6.125,0.0,1.875,46,95,16
2,1,14,6,1,0.109375,0,0.499999750000125,0.33071891388307384,48.5,0.0,0.125,17,117,16
6,7,14,7,3,1.109375,1,1.0,1.0532687216470449,12.125,0.0,0.875,39,108,16
7,1,13,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,45.0,0.0,0.125,33,117,16
7,5,13,5,1,0.234375,0,0.7142856122449125,0.4841229182759271,14.5,0.0,0.625,33,115,16
3,7,18,5,3,1.109375,1,1.0,1.0532687216470449,12.875,0.125,0.875,32,124,16
3,0,20,5,0,0.0,0,0.0,0.0,104.0,0.0,0.0,24,133,16
2,8,15,5,3,1.75,1,1.0,1.3228756555322954,10.555555555555555,0.375,1.0,30,120,16
4,1,17,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,50.5,0.0,0.125,35,122,16
2,1,19,5,1,0.109375,0,0.499999750000125,0.33071891388307384,51.5,0.0,0.125,27,127,16
8,8,16,5,3,1.75,1,0.9999998750000157,1.3228756555322954,10.777777777777779,0.0,1.0,33,120,16
3,1,16,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,49.0,0.0,0.125,35,121,16
5,7,18,4,3,1.109375,1,1.0,1.0532687216470449,12.375,0.0,0.875,42,125,16
4,0,19,5,0,0.0,0,0.0,0.0,92.0,0.0,0.0,25,146,16
7,8,20,4,4,1.5,1,1.0,1.224744871391589,11.666666666666666,0.0,1.0,42,129,16
5,7,17,5,3,1.109375,1,1.0,1.0532687216470449,12.25,0.0,0.875,40,124,16
5,7,19,4,3,1.109375,1,1.0,1.0532687216470449,13.0,0.0,0.875,44,125,16
3,0,19,6,0,0.0,0,0.0,0.0,102.0,0.0,0.0,31,137,16
5,0,21,5,0,0.0,0,0.0,0.0,107.0,0.0,0.0,42,133,16
7,8,18,5,4,1.5,1,1.0,1.224744871391589,10.11111111111111,0.0,1.0,35,141,16
4,8,19,4,3,1.25,1,1.0,1.118033988749895,10.0,0.0,1.0,37,148,16
5,0,19,6,0,0.0,0,0.0,0.0,95.0,0.0,0.0,42,142,16
5,8,19,5,4,1.5,1,1.0,1.224744871391589,10.88888888888889,0.0,1.0,42,141,16
6,9,19,4,3,1.609375,1,1.0,1.2686114456365274,8.7,0.0,1.125,37,150,16
5,32,2,0,4,0.0,1,1.0,0.0,0.30303030303030304,0.0,4.0,0,3,17
8,32,1,0,4,0.0,1,1.0,0.0,0.06060606060606061,0.0,4.0,0,3,17
4,4,0,7,2,0.5,1,0.9999997500000625,0.7071067811865476,0.0,0.0,0.5,0,11,17
5,17,2,3,4,3.609375,1,1.0,1.899835519196333,0.2222222222222222,0.0,2.125,0,5,17
6,8,0,6,4,3.0,1,1.0,1.7320508075688772,0.0,0.0,1.0,0,6,17
3,17,0,3,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,2.125,0,5,17
2,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,3,17
7,2,1,7,2,0.4375,0,0.285714244897965,0.6614378277661477,1.3333333333333333,0.0,0.25,3,7,17
1,17,1,3,4,3.609375,1,1.0,1.899835519196333,0.16666666666666666,0.625,2.125,0,5,17
4,2,0,7,2,0.4375,0,0.49999987500003124,0.6614378277661477,0.0,0.0,0.25,1,7,17
1,0,0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,13,17
2,6,2,5,3,1.1875,1,1.0,1.0897247358851685,1.5714285714285714,0.25,0.75,0,26,17
5,4,2,7,2,0.5,0,0.799999840000032,0.7071067811865476,1.2,0.0,0.5,1,17,17
7,7,0,7,4,1.859375,1,0.9999998571428775,1.3635890143294642,0.0,0.0,0.875,0,19,17
5,0,1,8,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2,16,17
8,7,1,7,4,1.859375,0,0.8749998906250137,1.3635890143294642,0.875,0.0,0.875,3,19,17
3,2,1,6,1,0.1875,0,0.6666664444445185,0.4330127018922193,2.6666666666666665,0.0,0.25,1,25,17
2,2,2,6,1,0.1875,1,0.99999950000025,0.4330127018922193,4.333333333333333,0.0,0.25,0,30,17
5,2,1,6,1,0.1875,0,0.399999920000016,0.4330127018922193,2.6666666666666665,0.0,0.25,9,29,17
8,1,0,7,1,0.109375,0,0.12499998437500197,0.33071891388307384,0.0,0.0,0.125,14,23,17
1,0,4,7,0,0.0,0,0.0,0.0,17.0,0.0,0.0,1,35,17
6,7,0,7,3,1.609375,1,1.0,1.2686114456365274,0.0,0.0,0.875,0,40,17
1,0,2,7,0,0.0,0,0.0,0.0,13.0,0.0,0.0,3,33,17
3,0,3,7,0,0.0,0,0.0,0.0,14.0,0.0,0.0,3,34,17
5,9,0,7,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,1.125,0,39,17
5,1,2,8,1,0.109375,0,0.199999960000008,0.33071891388307384,5.0,0.0,0.125,4,42,17
2,2,5,7,1,0.1875,1,0.99999950000025,0.4330127018922193,8.0,0.0,0.25,0,49,17
3,7,1,7,3,1.609375,1,1.0,1.2686114456365274,0.75,0.25,0.875,5,40,17
4,1,3,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,7.5,0.0,0.125,7,43,17
1,2,5,8,2,0.4375,1,1.0,0.6614378277661477,8.666666666666666,0.125,0.25,0,51,17
5,1,4,8,1,0.109375,0,0.199999960000008,0.33071891388307384,9.5,0.0,0.125,9,44,17
4,8,5,7,4,1.75,1,1.0,1.3228756555322954,3.0,0.125,1.0,10,47,17
7,7,2,7,3,1.609375,1,0.9999998571428775,1.2686114456365274,1.125,0.0,0.875,7,40,17
1,1,8,8,1,0.109375,1,0.9999990000010001,0.33071891388307384,18.0,0.125,0.125,0,63,17
3,5,5,7,3,0.984375,1,1.0,0.9921567416492215,4.833333333333333,0.125,0.625,7,46,17
1,7,4,6,3,1.109375,1,1.0,1.0532687216470449,1.75,0.5,0.875,0,57,17
1,2,6,8,2,0.4375,1,1.0,0.6614378277661477,9.0,0.125,0.25,0,51,17
8,1,5,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,12.0,0.0,0.125,12,44,17
2,1,3,9,1,0.109375,0,0.499999750000125,0.33071891388307384,9.0,0.0,0.125,3,54,17
2,5,10,8,4,1.734375,1,1.0,1.3169567191065923,8.166666666666666,0.125,0.625,3,64,17
6,1,3,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,6.0,0.0,0.125,12,59,17
5,5,9,8,4,1.734375,1,0.99999980000004,1.3169567191065923,7.333333333333333,0.0,0.625,7,64,17
6,2,6,7,1,0.1875,0,0.33333327777778704,0.4330127018922193,8.666666666666666,0.0,0.25,18,49,17
2,1,4,8,1,0.109375,0,0.499999750000125,0.33071891388307384,9.0,0.0,0.125,5,59,17
2,7,3,6,3,1.109375,1,1.0,1.0532687216470449,1.5,0.25,0.875,7,57,17
4,1,2,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,4.0,0.0,0.125,8,58,17
2,5,7,7,3,0.984375,1,1.0,0.9921567416492215,6.0,0.125,0.625,1,78,17
4,8,9,9,3,1.0,1,1.0,1.0,5.555555555555555,0.0,1.0,5,67,17
1,0,6,8,0,0.0,0,0.0,0.0,35.0,0.0,0.0,5,73,17
3,1,6,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,13.0,0.0,0.125,8,61,17
3,0,5,8,0,0.0,0,0.0,0.0,32.0,0.0,0.0,6,73,17
4,4,5,7,2,0.5,1,0.9999997500000625,0.7071067811865476,6.4,0.0,0.5,6,72,17
3,5,5,8,4,1.734375,1,1.0,1.3169567191065923,5.5,0.125,0.625,3,83,17
6,1,5,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,10.0,0.0,0.125,18,59,17
5,5,4,8,4,1.734375,1,0.99999980000004,1.3169567191065923,4.666666666666667,0.0,0.625,0,83,17
7,1,7,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,14.5,0.0,0.125,30,63,17
6,0,7,8,0,0.0,0,0.0,0.0,36.0,0.0,0.0,10,75,17
2,1,6,8,1,0.109375,0,0.499999750000125,0.33071891388307384,21.0,0.0,0.125,1,88,17
3,2,6,8,2,0.4375,0,0.6666664444445185,0.6614378277661477,14.0,0.0,0.25,2,90,17
8,1,9,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,18.5,0.0,0.125,33,63,17
2,2,8,8,2,0.4375,1,0.99999950000025,0.6614378277661477,17.333333333333332,0.125,0.25,0,91,17
1,5,7,6,2,0.484375,1,1.0,0.6959705453537527,7.5,0.5,0.625,0,86,17
7,6,6,7,4,1.6875,0,0.857142734693895,1.299038105676658,5.142857142857143,0.0,0.75,16,85,17
1,0,6,8,0,0.0,0,0.0,0.0,42.0,0.0,0.0,2,94,17
1,0,8,8,0,0.0,0,0.0,0.0,46.0,0.0,0.0,1,95,17
7,2,7,8,2,0.4375,0,0.285714244897965,0.6614378277661477,15.0,0.0,0.25,15,91,17
8,6,7,7,4,1.6875,0,0.7499999062500118,1.299038105676658,6.142857142857143,0.0,0.75,19,85,17
1,0,11,7,0,0.0,0,0.0,0.0,72.0,0.0,0.0,3,108,17
7,1,9,10,1,0.109375,0,0.1428571224489825,0.33071891388307384,23.5,0.0,0.125,34,65,17
5,6,5,7,4,1.6875,1,1.0,1.299038105676658,4.428571428571429,0.0,0.75,15,85,17
3,0,7,8,0,0.0,0,0.0,0.0,43.0,0.0,0.0,12,94,17
5,0,9,8,0,0.0,0,0.0,0.0,58.0,0.0,0.0,12,103,17
8,11,9,6,4,1.484375,1,1.0,1.2183492931011204,3.9166666666666665,0.0,1.375,18,96,17
8,8,8,8,3,1.0,1,0.9999998750000157,1.0,5.333333333333333,0.0,1.0,19,99,17
3,8,7,8,3,1.0,1,1.0,1.0,5.0,0.125,1.0,16,99,17
6,0,8,8,0,0.0,0,0.0,0.0,52.0,0.0,0.0,20,102,17
1,4,12,6,3,1.0,1,1.0,1.0,16.4,0.25,0.5,0,119,17
1,8,14,5,2,0.75,1,1.0,0.8660254037844386,10.555555555555555,0.625,1.0,2,114,17
8,8,9,8,3,1.0,1,0.9999998750000157,1.0,6.222222222222222,0.0,1.0,29,99,17
6,8,10,7,4,1.75,1,1.0,1.3228756555322954,7.0,0.0,1.0,28,104,17
5,0,10,7,0,0.0,0,0.0,0.0,67.0,0.0,0.0,17,107,17
2,16,16,5,4,2.0,1,1.0,1.4142135623730951,5.647058823529412,0.625,2.0,8,128,17
3,0,14,7,0,0.0,0,0.0,0.0,92.0,0.0,0.0,7,125,17
7,7,8,7,2,0.609375,1,0.9999998571428775,0.7806247497997998,6.5,0.0,0.875,27,101,17
1,0,15,7,0,0.0,0,0.0,0.0,95.0,0.0,0.0,2,126,17
8,10,10,5,3,0.9375,1,1.0,0.9682458365518543,5.545454545454546,0.0,1.25,30,106,17
6,8,14,5,4,1.75,1,1.0,1.3228756555322954,9.777777777777779,0.0,1.0,22,115,17
2,1,14,7,1,0.109375,0,0.499999750000125,0.33071891388307384,43.0,0.0,0.125,9,134,17
5,1,13,6,1,0.109375,0,0.199999960000008,0.33071891388307384,43.0,0.0,0.125,26,116,17
8,0,9,7,0,0.0,0,0.0,0.0,59.0,0.0,0.0,40,107,17
2,0,16,6,0,0.0,0,0.0,0.0,94.0,0.0,0.0,3,148,17
8,0,12,7,0,0.0,0,0.0,0.0,73.0,0.0,0.0,41,109,17
3,14,17,4,4,1.9375,1,1.0,1.3919410907075054,6.4,0.375,1.75,6,150,17
3,3,14,6,3,0.984375,1,0.9999996666667778,0.9921567416492215,22.25,0.125,0.375,0,146,17
2,0,15,6,0,0.0,0,0.0,0.0,92.0,0.0,0.0,2,148,17
4,0,12,7,0,0.0,0,0.0,0.0,80.0,0.0,0.0,31,123,17
4,3,15,6,3,0.984375,0,0.7499998125000469,0.9921567416492215,23.0,0.0,0.375,16,146,17
4,3,12,7,2,0.484375,0,0.7499998125000469,0.6959705453537527,20.5,0.0,0.375,30,120,17
8,0,13,7,0,0.0,0,0.0,0.0,81.0,0.0,0.0,46,110,17
8,5,14,6,2,0.484375,0,0.6249999218750099,0.6959705453537527,14.833333333333334,0.0,0.625,44,124,17
5,5,13,6,2,0.484375,1,0.99999980000004,0.6959705453537527,14.0,0.0,0.625,41,124,17
7,8,13,5,2,0.75,1,1.0,0.8660254037844386,9.777777777777779,0.0,1.0,44,114,17
6,0,14,8,0,0.0,0,0.0,0.0,82.0,0.0,0.0,41,129,17
4,14,18,4,4,1.9375,1,1.0,1.3919410907075054,6.6,0.125,1.75,16,150,17
5,10,16,5,4,1.9375,1,1.0,1.3919410907075054,8.636363636363637,0.0,1.25,42,136,17
7,9,15,6,4,2.359375,1,1.0,1.5360257159305635,8.8,0.0,1.125,41,132,17
7,1,15,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,44.0,0.0,0.125,41,135,17
5,10,17,5,4,1.9375,1,1.0,1.3919410907075054,9.090909090909092,0.0,1.25,43,136,17
7,5,15,6,2,0.484375,0,0.7142856122449125,0.6959705453537527,14.833333333333334,0.0,0.625,40,142,17
7,8,15,5,3,1.5,1,1.0,1.224744871391589,10.333333333333334,0.0,1.0,40,147,17
3,15,2,3,4,3.609375,1,1.0,1.899835519196333,1.0,0.5,1.875,0,4,18
3,25,1,1,4,2.359375,1,1.0,1.5360257159305635,0.2692307692307692,0.75,3.125,0,2,18
7,25,0,1,4,2.359375,1,1.0,1.5360257159305635,0.0,0.0,3.125,0,2,18
8,15,0,3,4,3.609375,1,1.0,1.899835519196333,0.0,0.0,1.875,0,4,18
2,2,1,6,2,0.4375,1,0.99999950000025,0.6614378277661477,2.6666666666666665,0.125,0.25,0,6,18
7,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0,0,18
2,4,1,5,4,1.75,1,1.0,1.3228756555322954,1.6,0.125,0.5,0,5,18
8,5,1,6,2,0.734375,0,0.6249999218750099,0.8569568250501305,1.3333333333333333,0.0,0.625,1,11,18
2,6,0,5,3,1.1875,1,1.0,1.0897247358851685,0.0,0.25,0.75,0,13,18
1,0,1,7,0,0.0,0,0.0,0.0,8.0,0.0,0.0,1,8,18
8,15,1,3,4,3.609375,1,1.0,1.899835519196333,0.5,0.0,1.875,8,4,18
8,21,0,3,4,1.984375,1,1.0,1.4086784586980805,0.0,0.0,2.625,0,17,18
3,16,0,2,4,2.5,1,1.0,1.5811388300841898,0.0,0.5,2.0,0,23,18
8,13,0,3,4,2.234375,1,1.0,1.4947825928876748,0.0,0.0,1.625,0,27,18
8,13,0,4,4,2.984375,1,1.0,1.7275343701356567,0.0,0.0,1.625,0,18,18
5,6,0,4,3,1.1875,1,1.0,1.0897247358851685,0.0,0.0,0.75,0,33,18
4,17,0,3,4,2.359375,1,1.0,1.5360257159305635,0.0,0.25,2.125,0,37,18
6,9,0,4,4,2.109375,1,1.0,1.4523687548277813,0.0,0.0,1.125,0,30,18
4,13,0,3,4,2.734375,1,1.0,1.653594569415369,0.0,0.25,1.625,0,28,18
6,13,0,4,4,2.734375,1,1.0,1.653594569415369,0.0,0.0,1.625,0,38,18
7,7,0,5,3,1.609375,1,0.9999998571428775,1.2686114456365274,0.0,0.0,0.875,0,39,18
